feature1,feature2,correlation_p,correlation_abs_p,correlation_s,correlation_abs_s,group_col,group_value,group_size,max_corr
salary,games_missed_due_to_injury,0.36609027160822494,0.36609027160822494,0.38253453840291474,0.38253453840291474,nationality,Denmark,225,0.38253453840291474
shot_attempts,medium_danger_shots,0.382513302479761,0.382513302479761,0.35769057314464936,0.35769057314464936,experience_level,sophomore,2012,0.382513302479761
number_of_previous_teams,age,,,0.38224233087462267,0.38224233087462267,position,center,1675,0.38224233087462267
salary,puck_touches,0.35216783622484055,0.35216783622484055,0.3821663479760427,0.3821663479760427,nationality,Ukraine,148,0.3821663479760427
number_of_previous_teams,age,,,0.38198034866977604,0.38198034866977604,nationality,Czechia,564,0.38198034866977604
shot_attempts,medium_danger_shots,0.38193893326805484,0.38193893326805484,0.365968274091608,0.365968274091608,nationality,Russia,654,0.38193893326805484
salary,passes_completed,0.3005280093587723,0.3005280093587723,0.38169898392422646,0.38169898392422646,position,center,1675,0.38169898392422646
shot_attempts,low_danger_shots,0.38167871948216714,0.38167871948216714,0.3538726526165379,0.3538726526165379,experience_level,sophomore,2012,0.38167871948216714
salary,games_missed_due_to_injury,,,0.381589379462612,0.381589379462612,fitness_level,Elite,1123,0.381589379462612
salary,goals,0.38155073134196915,0.38155073134196915,0.3765758927463748,0.3765758927463748,nationality,Sweden,782,0.38155073134196915
num_of_shots,medium_danger_shots,,,0.38137669740434477,0.38137669740434477,nationality,Netherlands,157,0.38137669740434477
draft_year,number_of_previous_teams,,,-0.3806479361856057,0.3806479361856057,position,defense,3306,0.3806479361856057
jersey_number,low_danger_shots,0.3804962522348715,0.3804962522348715,,,nationality,Czechia,564,0.3804962522348715
salary,games_missed_due_to_injury,0.32253360766031003,0.32253360766031003,0.3798527021897554,0.3798527021897554,nationality,Switzerland,381,0.3798527021897554
assists,passes_attempted,,,0.3790716423659018,0.3790716423659018,gender,female,4089,0.3790716423659018
salary,goals_against_average,0.37893803187158126,0.37893803187158126,0.3545759134025349,0.3545759134025349,nationality,Slovenia,92,0.37893803187158126
salary,power_play_goals,0.37861511222615685,0.37861511222615685,,,dominant_hand,,651,0.37861511222615685
salary,games_missed_due_to_injury,,,0.37856915328802354,0.37856915328802354,position,left wing,1655,0.37856915328802354
shot_attempts,low_danger_shots,0.37856205586078767,0.37856205586078767,0.3708465917161898,0.3708465917161898,nationality,France,181,0.37856205586078767
salary,shooting_percentage_calculated,0.30057928267199013,0.30057928267199013,0.3784515800809926,0.3784515800809926,experience_level,veteran,4947,0.3784515800809926
salary,passes_completed,0.37841420185016617,0.37841420185016617,0.35831417123598563,0.35831417123598563,captain,False,8468,0.37841420185016617
jersey_number,games_missed_due_to_injury,0.3776495779560915,0.3776495779560915,0.3240203044733073,0.3240203044733073,nationality,France,181,0.3776495779560915
assists,passes_attempted,,,0.3775233154772486,0.3775233154772486,position,defense,3306,0.3775233154772486
draft_year,number_of_previous_teams,,,-0.3773526359813332,0.3773526359813332,dominant_hand,left,7066,0.3773526359813332
draft_year,number_of_previous_teams,,,-0.37731837404412966,0.37731837404412966,won_championship,False,8974,0.37731837404412966
salary,games_missed_due_to_injury,0.30207573292607515,0.30207573292607515,0.37723644922664284,0.37723644922664284,nationality,Russia,654,0.37723644922664284
salary,puck_touches,0.37698534597916916,0.37698534597916916,0.3515646259480724,0.3515646259480724,dominant_hand,,651,0.37698534597916916
power_play_goals,games_missed_due_to_injury,0.36274612437628473,0.36274612437628473,0.3769601383079526,0.3769601383079526,gender,other,832,0.3769601383079526
winning_goals,goals_against_average,0.37684962221996254,0.37684962221996254,0.30945152972022755,0.30945152972022755,nationality,Slovenia,92,0.37684962221996254
shot_attempts,low_danger_shots,0.37657478237725117,0.37657478237725117,0.35325988032118283,0.35325988032118283,captain,True,1532,0.37657478237725117
salary,goals,0.3689620668696423,0.3689620668696423,0.3762652420023761,0.3762652420023761,fitness_level,Excellent,2189,0.3762652420023761
salary,puck_possession_time,,,0.3762324897120258,0.3762324897120258,nationality,Ukraine,148,0.3762324897120258
salary,shooting_percentage_calculated,0.3076930307640738,0.3076930307640738,0.3762131121076993,0.3762131121076993,won_championship,False,8974,0.3762131121076993
shot_attempts,low_danger_shots,0.3761667281690145,0.3761667281690145,0.35936986691256656,0.35936986691256656,nationality,Czechia,564,0.3761667281690145
number_of_previous_teams,age,,,0.3759144535765102,0.3759144535765102,fitness_level,Average,1810,0.3759144535765102
penalty_kill_time,goals_against_total,-0.32090648251785653,0.32090648251785653,-0.3758631820273822,0.3758631820273822,nationality,Netherlands,157,0.3758631820273822
assists,passes_attempted,,,0.3755614784459876,0.3755614784459876,nationality,Germany,432,0.3755614784459876
salary,goals_against_total,0.3754573844931917,0.3754573844931917,0.3529643891102341,0.3529643891102341,nationality,Slovenia,92,0.3754573844931917
high_danger_shots,puck_touches,0.375442148736823,0.375442148736823,0.3458489267791658,0.3458489267791658,nationality,Italy,136,0.375442148736823
assists,passes_attempted,,,0.37534535561563964,0.37534535561563964,nationality,Canada,2052,0.37534535561563964
salary,passes_completed,0.34426521993192133,0.34426521993192133,0.3753086244764032,0.3753086244764032,nationality,Sweden,782,0.3753086244764032
shot_attempts,low_danger_shots,0.37508745861240705,0.37508745861240705,0.33739075248653927,0.33739075248653927,gender,,925,0.37508745861240705
draft_year,number_of_previous_teams,,,-0.37434879401067334,0.37434879401067334,captain,False,8468,0.37434879401067334
draft_year,number_of_previous_teams,,,-0.37422814727866566,0.37422814727866566,gender,female,4089,0.37422814727866566
goals,games_missed_due_to_injury,-0.36026474893938315,0.36026474893938315,-0.37422419830214465,0.37422419830214465,dominant_hand,,651,0.37422419830214465
number_of_previous_teams,age,,,0.37418727257998896,0.37418727257998896,position,defense,3306,0.37418727257998896
jersey_number,medium_danger_shots,-0.37415310097561433,0.37415310097561433,,,nationality,France,181,0.37415310097561433
power_play_goals,games_missed_due_to_injury,0.37413970231253474,0.37413970231253474,0.3680865554883235,0.3680865554883235,fitness_level,,467,0.37413970231253474
salary,puck_touches,0.3563361081963978,0.3563361081963978,0.37373304792798656,0.37373304792798656,nationality,Denmark,225,0.37373304792798656
salary,shooting_percentage_calculated,0.3287850825544179,0.3287850825544179,0.37354262975241137,0.37354262975241137,nationality,Netherlands,157,0.37354262975241137
shot_attempts,low_danger_shots,0.3732992273213002,0.3732992273213002,0.35659674884435777,0.35659674884435777,won_championship,True,1026,0.3732992273213002
salary,shooting_percentage_calculated,,,0.3732535756351172,0.3732535756351172,experience_level,rookie,2898,0.3732535756351172
num_of_shots,shooting_percentage_calculated,-0.3732193431756597,0.3732193431756597,,,nationality,Slovakia,277,0.3732193431756597
shot_attempts,medium_danger_shots,0.37315772309237955,0.37315772309237955,0.34637953406172073,0.34637953406172073,nationality,Czechia,564,0.37315772309237955
shot_attempts,passes_attempted,0.3731431506606949,0.3731431506606949,0.34896690951470516,0.34896690951470516,nationality,Slovenia,92,0.3731431506606949
salary,games_missed_due_to_injury,0.32380201104982026,0.32380201104982026,0.3729837036874742,0.3729837036874742,nationality,Canada,2052,0.3729837036874742
salary,passes_completed,0.37286274373096295,0.37286274373096295,0.35362171140605164,0.35362171140605164,nationality,Switzerland,381,0.37286274373096295
jersey_number,medium_danger_shots,-0.37260338690448347,0.37260338690448347,,,nationality,Italy,136,0.37260338690448347
number_of_previous_teams,age,,,0.3725619735528473,0.3725619735528473,nationality,Sweden,782,0.3725619735528473
draft_year,number_of_previous_teams,,,-0.372402599495814,0.372402599495814,fitness_level,Average,1810,0.372402599495814
power_play_goals,games_missed_due_to_injury,0.3446340628505232,0.3446340628505232,0.3722898436360038,0.3722898436360038,position,goalie,1634,0.3722898436360038
shot_attempts,medium_danger_shots,0.372013961873687,0.372013961873687,0.35784528367890694,0.35784528367890694,nationality,Finland,673,0.372013961873687
assists,power_play_goals,0.3717623175518828,0.3717623175518828,0.3643890924400894,0.3643890924400894,gender,,925,0.3717623175518828
draft_year,number_of_previous_teams,,,-0.3716125603462274,0.3716125603462274,captain,True,1532,0.3716125603462274
draft_year,number_of_previous_teams,,,-0.3715681537186755,0.3715681537186755,gender,male,4154,0.3715681537186755
power_play_goals,games_missed_due_to_injury,0.3711847404405704,0.3711847404405704,0.3449052222097859,0.3449052222097859,nationality,France,181,0.3711847404405704
shot_attempts,low_danger_shots,0.37112381376033,0.37112381376033,0.3522272812592478,0.3522272812592478,position,defense,3306,0.37112381376033
draft_year,number_of_previous_teams,,,-0.3710146151890882,0.3710146151890882,position,goalie,1634,0.3710146151890882
num_of_shots,medium_danger_shots,,,0.37082598361451036,0.37082598361451036,nationality,Hungary,80,0.37082598361451036
draft_year,number_of_previous_teams,,,-0.37065014840134386,0.37065014840134386,nationality,Usa,2479,0.37065014840134386
power_play_goals,games_missed_due_to_injury,0.34224976608234664,0.34224976608234664,0.37025867359300574,0.37025867359300574,nationality,Switzerland,381,0.37025867359300574
assists,passes_attempted,,,0.37016004618220083,0.37016004618220083,fitness_level,Elite,1123,0.37016004618220083
draft_year,number_of_previous_teams,,,-0.37011412346112504,0.37011412346112504,dominant_hand,right,2283,0.37011412346112504
assists,passes_attempted,,,0.3697288619360044,0.3697288619360044,fitness_level,Good,3921,0.3697288619360044
number_of_previous_teams,age,,,0.3697094348073789,0.3697094348073789,gender,female,4089,0.3697094348073789
salary,assists,0.3498523587899789,0.3498523587899789,0.36930167999955404,0.36930167999955404,nationality,Russia,654,0.36930167999955404
salary,power_play_goals,0.3691973294359109,0.3691973294359109,,,captain,True,1532,0.3691973294359109
salary,shooting_percentage_calculated,,,0.36906164730408453,0.36906164730408453,nationality,Sweden,782,0.36906164730408453
jersey_number,medium_danger_shots,-0.3686366817201672,0.3686366817201672,-0.33499832931747014,0.33499832931747014,gender,,925,0.3686366817201672
assists,passes_attempted,,,0.36860680382854205,0.36860680382854205,nationality,Russia,654,0.36860680382854205
penalty_kill_time,goals_against_average,-0.3338250165197005,0.3338250165197005,-0.3684935445615694,0.3684935445615694,nationality,Italy,136,0.3684935445615694
salary,shooting_percentage_calculated,0.354094192529667,0.354094192529667,0.36821550049329393,0.36821550049329393,fitness_level,,467,0.36821550049329393
draft_year,number_of_previous_teams,,,-0.36791049910795914,0.36791049910795914,fitness_level,Elite,1123,0.36791049910795914
salary,goals,0.3676299478790562,0.3676299478790562,0.33604021131832756,0.33604021131832756,nationality,Russia,654,0.3676299478790562
number_of_previous_teams,age,,,0.3674626809551699,0.3674626809551699,won_championship,False,8974,0.3674626809551699
shot_attempts,medium_danger_shots,0.36745617453500995,0.36745617453500995,,,nationality,Slovenia,92,0.36745617453500995
salary,passes_completed,0.34141470668333485,0.34141470668333485,0.36735328563422837,0.36735328563422837,fitness_level,,467,0.36735328563422837
number_of_previous_teams,age,,,0.3672182379877702,0.3672182379877702,dominant_hand,left,7066,0.3672182379877702
number_of_previous_teams,age,,,0.3670182596696942,0.3670182596696942,dominant_hand,right,2283,0.3670182596696942
number_of_previous_teams,age,,,0.36694962606505693,0.36694962606505693,gender,other,832,0.36694962606505693
assists,passes_attempted,,,0.3668039442221125,0.3668039442221125,experience_level,veteran,4947,0.3668039442221125
number_of_previous_teams,age,,,0.36665609913218217,0.36665609913218217,captain,False,8468,0.36665609913218217
salary,games_missed_due_to_injury,0.32121013486496125,0.32121013486496125,0.3665232861354361,0.3665232861354361,nationality,Germany,432,0.3665232861354361
time_between_penalties,games_missed_due_to_injury,0.3664442831552368,0.3664442831552368,,,nationality,Slovenia,92,0.3664442831552368
num_of_shots,medium_danger_shots,,,0.36634289779092877,0.36634289779092877,fitness_level,Elite,1123,0.36634289779092877
draft_year,number_of_previous_teams,,,-0.36607695489215153,0.36607695489215153,nationality,Norway,265,0.36607695489215153
draft_year,number_of_previous_teams,,,-0.36606606707752404,0.36606606707752404,gender,,925,0.36606606707752404
salary,passes_completed,0.36589869292207916,0.36589869292207916,0.3463769895198898,0.3463769895198898,dominant_hand,,651,0.36589869292207916
salary,puck_touches,0.36582126856042796,0.36582126856042796,0.32235953041776516,0.32235953041776516,captain,False,8468,0.36582126856042796
number_of_previous_teams,age,,,0.365063668195605,0.365063668195605,gender,male,4154,0.365063668195605
draft_year,number_of_previous_teams,,,-0.364927997547863,0.364927997547863,nationality,Russia,654,0.364927997547863
draft_year,number_of_previous_teams,,,-0.36492132880762534,0.36492132880762534,fitness_level,,467,0.36492132880762534
shot_attempts,low_danger_shots,0.3649000155474463,0.3649000155474463,0.3405693366508552,0.3405693366508552,fitness_level,Excellent,2189,0.3649000155474463
shot_attempts,low_danger_shots,0.36484201206170846,0.36484201206170846,0.3548512298533798,0.3548512298533798,nationality,Latvia,195,0.36484201206170846
penalty_kill_time,goals_against_average,,,-0.36459047168664754,0.36459047168664754,nationality,Netherlands,157,0.36459047168664754
jersey_number,low_danger_shots,0.36449099502671223,0.36449099502671223,0.3013639413962086,0.3013639413962086,nationality,Ukraine,148,0.36449099502671223
salary,passes_completed,0.3266029780019277,0.3266029780019277,0.3643369131857733,0.3643369131857733,nationality,Canada,2052,0.3643369131857733
shot_attempts,low_danger_shots,0.3638754074205514,0.3638754074205514,0.34158094063235034,0.34158094063235034,position,right wing,1693,0.3638754074205514
number_of_previous_teams,age,,,0.3636798332984146,0.3636798332984146,position,goalie,1634,0.3636798332984146
number_of_previous_teams,age,,,0.363293085093792,0.363293085093792,fitness_level,Elite,1123,0.363293085093792
shot_attempts,low_danger_shots,0.363230868146066,0.363230868146066,0.341578381620669,0.341578381620669,position,left wing,1655,0.363230868146066
draft_year,number_of_previous_teams,,,-0.36314102051199476,0.36314102051199476,nationality,Germany,432,0.36314102051199476
number_of_previous_teams,pass_completion_rate,0.3631280417144207,0.3631280417144207,,,nationality,Netherlands,157,0.3631280417144207
number_of_previous_teams,years_pro,0.33351258019892843,0.33351258019892843,0.3628601724588614,0.3628601724588614,nationality,Latvia,195,0.3628601724588614
salary,shooting_percentage_calculated,,,0.3626425248484943,0.3626425248484943,nationality,Austria,190,0.3626425248484943
number_of_previous_teams,pass_completion_rate,0.3626076546841801,0.3626076546841801,0.3360543829536111,0.3360543829536111,nationality,Denmark,225,0.3626076546841801
assists,passes_attempted,,,0.3624068858244936,0.3624068858244936,position,right wing,1693,0.3624068858244936
num_of_shots,medium_danger_shots,,,0.3622635033682902,0.3622635033682902,position,center,1675,0.3622635033682902
num_of_shots,low_danger_shots,0.3620061359947795,0.3620061359947795,0.3491299652256795,0.3491299652256795,nationality,Italy,136,0.3620061359947795
shot_attempts,low_danger_shots,0.361969336140862,0.361969336140862,0.3287725378616879,0.3287725378616879,nationality,Sweden,782,0.361969336140862
shot_attempts,low_danger_shots,0.3612091809333902,0.3612091809333902,0.3347268304785317,0.3347268304785317,nationality,Switzerland,381,0.3612091809333902
salary,passes_completed,0.3610961561481509,0.3610961561481509,0.3008159602689869,0.3008159602689869,nationality,Russia,654,0.3610961561481509
shot_attempts,low_danger_shots,0.36067803909600427,0.36067803909600427,0.3469891269313303,0.3469891269313303,experience_level,rookie,2898,0.36067803909600427
salary,games_missed_due_to_injury,0.3298117802161111,0.3298117802161111,0.3606165604105804,0.3606165604105804,gender,male,4154,0.3606165604105804
shot_attempts,low_danger_shots,0.3602037460575723,0.3602037460575723,0.34123668514410027,0.34123668514410027,dominant_hand,left,7066,0.3602037460575723
penalty_kill_time,penalties_taken,0.3601921077926707,0.3601921077926707,0.3421737956709541,0.3421737956709541,nationality,Denmark,225,0.3601921077926707
salary,shooting_percentage_calculated,,,0.3601691336602915,0.3601691336602915,fitness_level,Excellent,2189,0.3601691336602915
num_of_shots,low_danger_shots,,,0.35985842438081994,0.35985842438081994,nationality,Finland,673,0.35985842438081994
number_of_previous_teams,age,,,0.3595109397558352,0.3595109397558352,captain,True,1532,0.3595109397558352
shot_attempts,medium_danger_shots,0.3594879742534998,0.3594879742534998,0.3374278802114523,0.3374278802114523,gender,other,832,0.3594879742534998
salary,passes_completed,0.3021685414736167,0.3021685414736167,0.35921009284551697,0.35921009284551697,nationality,Ukraine,148,0.35921009284551697
number_of_previous_teams,age,,,0.35909463017675014,0.35909463017675014,nationality,Russia,654,0.35909463017675014
salary,games_missed_due_to_injury,0.3253051195832493,0.3253051195832493,0.3588609221686122,0.3588609221686122,fitness_level,Average,1810,0.3588609221686122
num_of_shots,medium_danger_shots,,,0.35885319152376693,0.35885319152376693,nationality,Switzerland,381,0.35885319152376693
salary,puck_possession_time,0.35870391511513927,0.35870391511513927,,,nationality,Hungary,80,0.35870391511513927
salary,goals,0.3585680729352116,0.3585680729352116,0.35017253762390405,0.35017253762390405,dominant_hand,left,7066,0.3585680729352116
number_of_previous_teams,age,,,0.3583309727116473,0.3583309727116473,nationality,Usa,2479,0.3583309727116473
salary,shooting_percentage_calculated,,,0.35798283063360203,0.35798283063360203,nationality,Slovenia,92,0.35798283063360203
draft_year,number_of_previous_teams,,,-0.3578437859877678,0.3578437859877678,nationality,Slovakia,277,0.3578437859877678
number_of_previous_teams,age,,,0.35774056670747073,0.35774056670747073,nationality,Slovakia,277,0.35774056670747073
number_of_previous_teams,age,,,0.3577083606580893,0.3577083606580893,fitness_level,,467,0.3577083606580893
salary,goals,0.3574623026694024,0.3574623026694024,0.34679385016303993,0.34679385016303993,nationality,Canada,2052,0.3574623026694024
salary,assists,0.3573287979411099,0.3573287979411099,0.3304292741086152,0.3304292741086152,fitness_level,,467,0.3573287979411099
salary,passes_attempted,0.3178283239921657,0.3178283239921657,0.3571127014504857,0.3571127014504857,nationality,Finland,673,0.3571127014504857
salary,games_missed_due_to_injury,0.3196437637599372,0.3196437637599372,0.356954581248498,0.356954581248498,position,defense,3306,0.356954581248498
num_of_shots,medium_danger_shots,,,0.3568965630819707,0.3568965630819707,nationality,Russia,654,0.3568965630819707
draft_year,number_of_previous_teams,,,-0.3566610519504527,0.3566610519504527,fitness_level,Good,3921,0.3566610519504527
assists,passes_attempted,,,0.35659365028341317,0.35659365028341317,won_championship,False,8974,0.35659365028341317
salary,passes_completed,0.35655079896037417,0.35655079896037417,0.34210665167056675,0.34210665167056675,nationality,Hungary,80,0.35655079896037417
high_danger_shots,passes_attempted,0.35587908630240445,0.35587908630240445,0.33096615261397927,0.33096615261397927,nationality,Italy,136,0.35587908630240445
salary,games_missed_due_to_injury,,,0.35575314752948095,0.35575314752948095,experience_level,legend,106,0.35575314752948095
salary,goals,,,0.355697042081771,0.355697042081771,nationality,Hungary,80,0.355697042081771
salary,passes_completed,0.34853145709153527,0.34853145709153527,0.3555024426580867,0.3555024426580867,experience_level,veteran,4947,0.3555024426580867
num_of_shots,low_danger_shots,0.30134784729569375,0.30134784729569375,0.3554822735370819,0.3554822735370819,nationality,Norway,265,0.3554822735370819
salary,passes_completed,0.355356447303466,0.355356447303466,,,fitness_level,Poor,490,0.355356447303466
shot_attempts,low_danger_shots,0.3550887566915873,0.3550887566915873,0.3341686630709358,0.3341686630709358,won_championship,False,8974,0.3550887566915873
shot_attempts,low_danger_shots,0.3544440501317303,0.3544440501317303,0.33648240929108486,0.33648240929108486,gender,male,4154,0.3544440501317303
shot_attempts,low_danger_shots,0.3538351262562913,0.3538351262562913,0.3240800923553318,0.3240800923553318,nationality,Netherlands,157,0.3538351262562913
salary,games_missed_due_to_injury,0.31224922798209886,0.31224922798209886,0.35380902829691496,0.35380902829691496,fitness_level,Excellent,2189,0.35380902829691496
salary,years_pro,0.3141487872800334,0.3141487872800334,0.35365381246025374,0.35365381246025374,nationality,Italy,136,0.35365381246025374
shot_attempts,low_danger_shots,0.35330884541625646,0.35330884541625646,0.3356019536358803,0.3356019536358803,nationality,Canada,2052,0.35330884541625646
salary,passes_completed,0.3138959023648711,0.3138959023648711,0.35328539382006846,0.35328539382006846,experience_level,sophomore,2012,0.35328539382006846
salary,passes_completed,0.32249434365659024,0.32249434365659024,0.35322286322110885,0.35322286322110885,nationality,Austria,190,0.35322286322110885
shot_attempts,low_danger_shots,0.353150332100986,0.353150332100986,0.3331746221015216,0.3331746221015216,captain,False,8468,0.353150332100986
salary,passes_completed,0.3336193189131354,0.3336193189131354,0.3530438853504319,0.3530438853504319,gender,other,832,0.3530438853504319
winning_goals,penality_minutes,0.3529102458025402,0.3529102458025402,0.3474196553936367,0.3474196553936367,nationality,Slovenia,92,0.3529102458025402
puck_possession_time,passes_completed,0.35229482900753134,0.35229482900753134,,,nationality,France,181,0.35229482900753134
shot_attempts,medium_danger_shots,0.3522886842154971,0.3522886842154971,0.33863218177651944,0.33863218177651944,fitness_level,Average,1810,0.3522886842154971
number_of_previous_teams,age,,,0.3520063174669786,0.3520063174669786,nationality,Finland,673,0.3520063174669786
salary,shooting_percentage_calculated,,,0.35199249882794187,0.35199249882794187,nationality,Hungary,80,0.35199249882794187
number_of_previous_teams,power_play_goals,0.3071150698308436,0.3071150698308436,0.3518970550771521,0.3518970550771521,nationality,Hungary,80,0.3518970550771521
assists,passes_attempted,,,0.35187112657647,0.35187112657647,dominant_hand,left,7066,0.35187112657647
number_of_previous_teams,age,,,0.35184064477689014,0.35184064477689014,gender,,925,0.35184064477689014
assists,passes_completed,0.30065731573788357,0.30065731573788357,0.35176760575904237,0.35176760575904237,fitness_level,Elite,1123,0.35176760575904237
penalty_kill_time,goals_against_total,-0.35175594695046736,0.35175594695046736,-0.3305788651024208,0.3305788651024208,nationality,Slovenia,92,0.35175594695046736
draft_year,number_of_previous_teams,,,-0.35167814539326203,0.35167814539326203,nationality,Finland,673,0.35167814539326203
weight,body_fat_percentage,0.35154186347606314,0.35154186347606314,0.3353148411425863,0.3353148411425863,nationality,Denmark,225,0.35154186347606314
shot_attempts,low_danger_shots,0.3455763311376346,0.3455763311376346,0.35121523402227744,0.35121523402227744,fitness_level,,467,0.35121523402227744
passes_completed,games_missed_due_to_injury,0.30349373880374647,0.30349373880374647,0.3510964972041619,0.3510964972041619,experience_level,legend,106,0.3510964972041619
salary,passes_completed,0.33902497268006054,0.33902497268006054,0.3507987765601305,0.3507987765601305,nationality,Norway,265,0.3507987765601305
shot_attempts,low_danger_shots,0.35073597798433953,0.35073597798433953,0.32504361987723746,0.32504361987723746,nationality,Usa,2479,0.35073597798433953
shot_attempts,passes_completed,0.3507011206102119,0.3507011206102119,0.320545585236271,0.320545585236271,nationality,Slovenia,92,0.3507011206102119
salary,passes_completed,0.35055180778487277,0.35055180778487277,0.34999965637322067,0.34999965637322067,gender,female,4089,0.35055180778487277
shot_attempts,low_danger_shots,0.3504104085541541,0.3504104085541541,0.3159981058135062,0.3159981058135062,dominant_hand,,651,0.3504104085541541
assists,passes_attempted,,,0.35003552055933146,0.35003552055933146,position,goalie,1634,0.35003552055933146
assists,passes_attempted,,,0.349963499744509,0.349963499744509,nationality,Italy,136,0.349963499744509
draft_year,number_of_previous_teams,,,-0.3494774525849614,0.3494774525849614,nationality,Switzerland,381,0.3494774525849614
salary,games_missed_due_to_injury,0.3119417833897308,0.3119417833897308,0.3493627736824153,0.3493627736824153,experience_level,veteran,4947,0.3493627736824153
salary,puck_touches,0.3490841052517258,0.3490841052517258,0.3224380924223368,0.3224380924223368,captain,True,1532,0.3490841052517258
assists,passes_attempted,,,0.3485640560668037,0.3485640560668037,nationality,Finland,673,0.3485640560668037
salary,assists,0.31037005078708724,0.31037005078708724,0.3485416647618548,0.3485416647618548,fitness_level,Elite,1123,0.3485416647618548
number_of_previous_teams,age,,,0.34853635653924264,0.34853635653924264,nationality,Germany,432,0.34853635653924264
shot_attempts,low_danger_shots,0.3484519501387539,0.3484519501387539,0.326295095854689,0.326295095854689,gender,female,4089,0.3484519501387539
salary,passes_completed,0.3484340661432086,0.3484340661432086,0.33363308775607503,0.33363308775607503,captain,True,1532,0.3484340661432086
salary,goals,0.34838539002669283,0.34838539002669283,,,nationality,Norway,265,0.34838539002669283
assists,power_play_goals,0.34836949319005234,0.34836949319005234,0.34467854998352193,0.34467854998352193,nationality,Norway,265,0.34836949319005234
number_of_previous_teams,age,,,0.3482890993031088,0.3482890993031088,nationality,Norway,265,0.3482890993031088
power_play_goals,games_missed_due_to_injury,0.34111513535331234,0.34111513535331234,0.3480916245468178,0.3480916245468178,nationality,Denmark,225,0.3480916245468178
number_of_previous_teams,age,,,0.3480172309228438,0.3480172309228438,fitness_level,Good,3921,0.3480172309228438
shot_attempts,low_danger_shots,0.34752768986482824,0.34752768986482824,0.3471671793222336,0.3471671793222336,nationality,Slovakia,277,0.34752768986482824
assists,passes_attempted,,,0.3474424171255218,0.3474424171255218,fitness_level,Excellent,2189,0.3474424171255218
salary,shooting_percentage_calculated,,,0.34731906097253407,0.34731906097253407,nationality,Canada,2052,0.34731906097253407
power_play_goals,games_missed_due_to_injury,,,0.34709431498357746,0.34709431498357746,fitness_level,Poor,490,0.34709431498357746
shot_attempts,low_danger_shots,0.3470182095736686,0.3470182095736686,0.32575811252080883,0.32575811252080883,dominant_hand,right,2283,0.3470182095736686
shot_attempts,low_danger_shots,0.34698305644347166,0.34698305644347166,0.3145854372480604,0.3145854372480604,nationality,Denmark,225,0.34698305644347166
salary,games_missed_due_to_injury,0.31459378664289817,0.31459378664289817,0.3467729063059324,0.3467729063059324,won_championship,False,8974,0.3467729063059324
shot_attempts,low_danger_shots,0.3466265961223795,0.3466265961223795,0.3301886092166871,0.3301886092166871,position,goalie,1634,0.3466265961223795
number_of_previous_teams,pass_completion_rate,0.346362887178439,0.346362887178439,0.3131895743292506,0.3131895743292506,nationality,Italy,136,0.346362887178439
jersey_number,games_missed_due_to_injury,0.3321736941374915,0.3321736941374915,0.3462739186478386,0.3462739186478386,nationality,Slovenia,92,0.3462739186478386
passes_attempted,pass_completion_rate,0.3133124534747336,0.3133124534747336,0.3462665135274721,0.3462665135274721,nationality,Italy,136,0.3462665135274721
salary,passes_completed,,,0.34626493449385176,0.34626493449385176,nationality,Slovakia,277,0.34626493449385176
shot_attempts,puck_touches,0.34574375375729094,0.34574375375729094,0.34623065728883934,0.34623065728883934,nationality,Austria,190,0.34623065728883934
salary,passes_completed,0.33198989617485003,0.33198989617485003,0.34622489842841786,0.34622489842841786,won_championship,False,8974,0.34622489842841786
num_of_shots,medium_danger_shots,,,0.3461963225384315,0.3461963225384315,nationality,Austria,190,0.3461963225384315
games_missed_due_to_injury,shooting_percentage_calculated,,,-0.34588757720318397,0.34588757720318397,dominant_hand,,651,0.34588757720318397
salary,passes_completed,0.3303007511213039,0.3303007511213039,0.3456217793601301,0.3456217793601301,fitness_level,Average,1810,0.3456217793601301
salary,passes_completed,0.33168786513111276,0.33168786513111276,0.3456162646028873,0.3456162646028873,dominant_hand,right,2283,0.3456162646028873
shot_attempts,low_danger_shots,0.3455053123109103,0.3455053123109103,0.32506390269168284,0.32506390269168284,fitness_level,Good,3921,0.3455053123109103
number_of_previous_teams,age,,,0.3452126678043864,0.3452126678043864,won_championship,True,1026,0.3452126678043864
shot_attempts,passes_attempted,0.3421014982330432,0.3421014982330432,0.3447664226903909,0.3447664226903909,experience_level,legend,106,0.3447664226903909
assists,passes_attempted,,,0.34426555976539014,0.34426555976539014,captain,False,8468,0.34426555976539014
salary,games_missed_due_to_injury,0.32996738256660446,0.32996738256660446,0.3440206813222603,0.3440206813222603,experience_level,rookie,2898,0.3440206813222603
shot_attempts,medium_danger_shots,0.34352618682971714,0.34352618682971714,,,nationality,France,181,0.34352618682971714
shot_attempts,low_danger_shots,0.34317968586553643,0.34317968586553643,0.3224866372773442,0.3224866372773442,experience_level,veteran,4947,0.34317968586553643
penalty_kill_time,goals_against_total,-0.3311669964412556,0.3311669964412556,-0.342914293636855,0.342914293636855,nationality,Denmark,225,0.342914293636855
assists,passes_attempted,,,0.3428955591857665,0.3428955591857665,experience_level,rookie,2898,0.3428955591857665
salary,puck_touches,0.3426705092011866,0.3426705092011866,0.32274728024367844,0.32274728024367844,won_championship,True,1026,0.3426705092011866
