"international_id","helmet_brand","tape_color","pregame_music_genre","locker_room_role","training_pct","uses_tinted_visor","left_skate_first","brings_backup_stick","morning_skate_attended","hydration_pct","pass_drill_success_pct","0x676f6c64656e5f7469707073","video_review_completion_pct","extra_sticks_packed","warmup_laps","bus_seat_number","autographs_signed_week","skate_hollow_inches","avg_shoot_speed","shot_power_score","sleep_hours_before_game","stick_blade_curve_mm","travel_fatigue_score","recovery_balance_minutes","selection_probability"
"6908","CCM","blue","rock","mentor","31.863052","0","0","1","1","60.960000","72.520000","quebec","47.470000","0","5","40","3","0.512000","75.650000","42.780000","8.260000","4.750000","-0.640000","-52","0.751184"
"6909","Sherwood","white","hip hop","mentor","33.992628","0","1","0","1","57.630000","56.150000","tango","44.890000","3","3","43","6","0.994000","85.050000","54.060000","6.940000","4.090000","-0.880000","-157","0.776473"
"6910","Warrior","red","pop","hype","62.928833","0","0","1","0","92.620000","40.500000","november","41.440000","4","5","27","5","0.413000","75.950000","43.140000","6.190000","15.180000","-1.950000","-47","0.663655"
"6911","Sherwood","white","country","planner","36.375422","0","1","1","1","96.160000","61.040000","oscar","92.370000","4","1","22","6","0.576000","91.420000","61.700000","7.540000","13.440000","-1.900000","-24","0.768969"
"6912","Bauer","black","pop","joker","62.208983","0","0","0","1","93.770000","58.450000","bravo","81.860000","1","7","34","5","0.693000","76.950000","44.340000","6.550000","7.820000","-4.940000","-20","0.558699"
"6913","Bauer","white","country","quiet","39.839593","0","1","1","1","91.030000","63.980000","india","67.330000","0","3","49","4","0.690000","85.480000","54.580000","8.380000","13.790000","-3.280000","-126","0.191280"
"6914","True","white","country","quiet","47.281595","0","0","1","1","55.490000","67.990000","yankee","31.830000","5","5","25","9","0.814000","79.070000","46.880000","7.940000","16.590000","-1.540000","-67","0.459660"
"6915","Warrior","red","pop","mentor","","1","0","1","1","87.100000","72.920000","golf","84.130000","5","3","52","4","0.842000","88.340000","58.010000","5.550000","5.750000","-0.660000","-155","0.460204"
"6916","CCM","black","metal","planner","58.581417","0","1","1","1","63.760000","62.380000","india","67.230000","5","4","7","5","0.548000","75.140000","42.170000","7.240000","14.340000","-1.910000","-121","0.336142"
"6917","True","black","hip hop","mentor","21.373532","0","1","0","1","70.840000","54.430000","yankee","80.550000","2","7","34","7","0.958000","80.820000","48.980000","7.180000","10.150000","-0.630000","-62","0.202753"
"6918","CCM","blue","pop","joker","61.065482","0","0","1","1","92.000000","80.640000","yankee","38.160000","5","2","39","9","0.560000","69.740000","35.690000","7.950000","8.590000","-3.490000","-62","0.978924"
"6919","Sherwood","white","rock","hype","50.201634","0","0","1","0","71.290000","74.120000","foxtrot","71.300000","1","7","37","8","0.855000","64.200000","29.040000","6.610000","17.580000","-4.410000","-45","0.593949"
"6920","CCM","white","electronic","hype","","0","0","1","1","59.820000","68.510000","foxtrot","67.760000","4","1","19","7","0.431000","76.350000","43.620000","6.860000","5.170000","-2.010000","-18","0.849653"
"6921","Warrior","white","pop","hype","54.688695","1","1","1","0","85.430000","73.380000","charlie","72.590000","2","3","20","5","0.838000","87.530000","57.040000","6.470000","15.060000","-0.450000","-54","0.667318"
"6922","CCM","black","country","quiet","49.827621","0","0","1","0","48.600000","74.630000","yankee","55.510000","5","3","51","9","0.844000","85.320000","54.380000","6.380000","6.710000","-0.960000","-86","0.901306"
"6923","Bauer","white","metal","planner","57.015544","0","0","1","0","51.950000","70.950000","uniform","9.190000","2","6","54","8","0.821000","77.180000","44.620000","7.970000","11.750000","-1.060000","-130","0.027680"
"6924","Bauer","white","pop","hype","66.047308","0","0","1","1","59.920000","73.800000","victor","53.780000","4","1","54","7","0.715000","90.140000","60.170000","6.890000","11.940000","-6.590000","-171","0.909449"
"6925","Bauer","black","metal","mentor","52.357714","0","0","1","0","87.710000","51.730000","mike","60.890000","5","6","45","3","0.860000","77.190000","44.630000","7.410000","7.470000","-1.270000","-57","0.541712"
"6926","True","green","pop","joker","70.196171","0","0","1","0","54.270000","40.040000","victor","75.660000","4","6","23","10","0.755000","81.180000","49.420000","7.910000","7.630000","-3.080000","-163","0.429175"
"6927","CCM","green","pop","quiet","45.106041","0","0","1","1","45.800000","80.210000","charlie","20.480000","1","1","31","2","0.416000","86.440000","55.730000","5.740000","11.330000","-3.430000","-56","0.369413"
"6928","True","white","metal","planner","55.187596","0","1","1","1","90.300000","80.590000","romeo","44.010000","1","8","11","6","0.402000","83.760000","52.510000","9.250000","15.220000","-1.120000","-127","0.621204"
"6929","Sherwood","black","metal","mentor","61.039795","0","0","1","1","80.080000","88.220000","charlie","77.590000","5","3","37","6","0.799000","79.800000","47.760000","9.530000","7.750000","-2.630000","-54","0.836472"
"6930","CCM","white","rock","quiet","","0","0","1","0","97.520000","60.500000","kilo","76.480000","0","8","10","4","0.620000","92.780000","63.340000","7.970000","9.960000","-2.390000","-176","0.258184"
"6931","CCM","red","hip hop","joker","45.436949","0","0","1","1","51.490000","42.820000","foxtrot","76.410000","3","6","35","6","0.375000","69.230000","35.080000","8.800000","4.420000","-3.930000","-65","0.563885"
"6932","True","red","electronic","hype","51.433628","1","1","1","1","86.140000","66.680000","victor","81.060000","5","3","14","7","0.906000","84.980000","53.980000","6.860000","6.540000","-0.480000","-170","0.919993"
"6933","CCM","black","rock","hype","44.615356","1","0","1","1","70.430000","66.180000","kilo","79.470000","1","1","32","5","0.615000","93.080000","63.700000","7.050000","11.050000","-0.650000","-146","0.265105"
"6934","True","white","metal","planner","45.726903","0","0","1","1","95.660000","63.400000","kilo","44.100000","1","8","1","4","0.445000","83.580000","52.300000","7.340000","4.370000","-1.740000","-83","0.378331"
"6935","Warrior","black","hip hop","joker","59.033036","0","1","1","1","91.630000","76.140000","yankee","28.800000","0","2","50","6","0.976000","77.910000","45.490000","8.930000","12.860000","-1.160000","-156","0.597784"
"6936","CCM","white","rock","quiet","41.419608","0","0","0","0","47.270000","37.780000","romeo","30.460000","4","6","38","5","0.704000","97.230000","68.680000","7.740000","9.260000","-3.310000","-64","0.721588"
"6937","Warrior","black","country","mentor","66.457092","0","0","1","1","69.850000","61.810000","romeo","57.630000","5","2","22","6","0.957000","88.010000","57.610000","7.610000","4.560000","-0.760000","-165","0.121877"
"6938","Bauer","blue","electronic","planner","78.518008","0","1","1","1","80.190000","72.060000","uniform","91.660000","5","7","31","2","0.581000","79.350000","47.220000","7.590000","10.160000","-0.820000","-180","0.021602"
"6939","CCM","white","country","hype","67.692263","0","0","1","1","97.930000","69.850000","bravo","39.090000","2","7","14","8","0.406000","76.680000","44.020000","9.480000","13.420000","-5.310000","-107","0.792785"
"6940","Bauer","black","rock","quiet","67.237695","0","0","1","1","79.960000","35.100000","quebec","57.450000","5","1","44","2","0.855000","71.290000","37.550000","5.310000","9.070000","-1.970000","-111","0.751675"
"6941","CCM","white","metal","hype","52.913503","0","1","1","0","73.830000","69.500000","mike","82.270000","1","2","40","2","0.778000","80.750000","48.900000","5.540000","14.410000","-11.660000","-132","0.524505"
"6942","True","white","country","hype","58.356143","0","0","1","1","66.560000","89.120000","juliett","36.550000","2","8","22","5","0.996000","85.100000","54.120000","5.370000","9.650000","-2.880000","-46","0.415487"
"6943","Bauer","green","rock","joker","","0","0","1","1","65.680000","64.710000","tango","56.970000","3","3","13","7","0.748000","81.870000","50.240000","8.330000","16.710000","-3.470000","-95","0.113331"
"6944","CCM","white","pop","hype","63.532385","0","1","1","0","59.410000","48.640000","juliett","89.980000","1","8","33","5","0.955000","67.240000","32.690000","8.450000","16.120000","-2.270000","-64","0.430101"
"6945","CCM","black","hip hop","hype","31.063556","0","0","1","1","49.110000","67.610000","mike","25.130000","1","5","26","3","0.938000","82.460000","50.950000","7.240000","5.560000","-0.050000","-79","0.196229"
"6946","Bauer","blue","rock","quiet","70.685620","0","0","1","0","49.240000","81.570000","papa","63.490000","5","8","30","4","0.444000","76.580000","43.900000","6.420000","12.940000","-2.100000","-94","0.115082"
"6947","Bauer","red","rock","joker","44.025638","0","0","1","0","94.000000","45.240000","november","7.260000","4","5","29","9","0.481000","78.470000","46.160000","9.100000","9.760000","-2.350000","-161","0.426259"
"6948","Bauer","white","rock","hype","60.227624","0","1","1","0","64.930000","67.300000","zulu","48.660000","3","5","32","3","0.996000","92.160000","62.590000","5.830000","15.690000","-3.900000","-173","0.674918"
"6949","Bauer","red","hip hop","joker","52.182236","0","1","1","1","65.860000","60.720000","kilo","75.720000","3","2","11","4","0.607000","85.240000","","7.620000","10.270000","-2.580000","-125","0.632282"
"6950","CCM","black","hip hop","quiet","48.290362","0","0","1","1","62.290000","95.750000","yankee","38.570000","5","3","6","6","0.573000","78.960000","46.750000","9.180000","12.320000","-3.430000","-104","0.969838"
"6951","CCM","black","electronic","planner","49.148034","0","1","1","0","85.810000","49.530000","romeo","48.330000","5","1","51","6","0.845000","76.230000","43.480000","5.130000","11.340000","-0.430000","-23","0.558045"
"6952","True","red","pop","quiet","83.403796","1","1","1","1","92.900000","62.590000","november","58.800000","0","8","3","9","0.793000","81.990000","50.390000","6.970000","5.740000","-4.650000","-85","0.130583"
"6953","CCM","white","electronic","quiet","57.803318","0","1","1","0","64.000000","44.240000","oscar","55.300000","3","1","16","8","0.842000","72.160000","38.590000","6.720000","9.130000","-0.450000","-146","0.568394"
"6954","Bauer","green","metal","mentor","50.247455","0","1","0","0","56.020000","55.460000","romeo","57.390000","1","1","41","4","0.498000","82.830000","51.400000","8.090000","14.430000","-2.260000","-110","0.109524"
"6955","CCM","green","rock","joker","67.764273","0","1","1","1","80.100000","83.360000","yankee","53.570000","4","4","18","3","0.633000","79.340000","","7.410000","14.260000","-3.530000","-86","0.649057"
"6956","CCM","white","metal","planner","47.092449","0","0","1","1","89.260000","89.300000","hotel","52.220000","4","1","1","2","0.436000","70.570000","36.680000","8.040000","16.650000","-3.760000","-97","0.937271"
"6957","CCM","blue","country","quiet","55.831092","0","1","1","1","80.560000","89.550000","tango","85.760000","1","2","30","3","0.857000","82.390000","","7.580000","9.340000","-2.480000","-106","0.462442"
"6958","Warrior","blue","country","quiet","45.793618","0","0","0","0","75.180000","35.410000","zulu","61.140000","2","7","12","2","0.715000","68.110000","33.730000","6.750000","7.550000","-2.720000","-106","0.204302"
"6959","Bauer","black","hip hop","hype","43.930153","0","1","1","1","87.250000","77.160000","oscar","72.120000","1","8","25","5","0.840000","80.230000","48.280000","8.430000","12.520000","-3.790000","-160","0.763740"
"6960","CCM","white","pop","planner","79.244565","1","0","1","1","90.200000","54.390000","yankee","38.390000","4","6","35","6","0.526000","79.180000","47.020000","7.470000","15.030000","-2.760000","-152","0.987722"
"6961","Bauer","red","rock","quiet","32.209973","0","1","0","1","74.440000","68.010000","uniform","61.610000","5","3","19","3","0.465000","91.850000","62.220000","8.180000","11.600000","-1.060000","-20","0.320223"
"6962","True","white","country","hype","56.881364","0","0","1","1","73.850000","75.850000","juliett","51.980000","0","5","42","3","0.760000","88.330000","58.000000","8.260000","5.520000","-3.570000","-110","0.918206"
"6963","CCM","black","electronic","hype","64.481491","0","1","1","0","66.880000","62.760000","foxtrot","64.420000","0","8","5","5","0.410000","81.470000","49.760000","6.360000","12.700000","-3.140000","-86","0.895589"
"6964","Sherwood","black","country","mentor","47.396436","0","0","0","1","51.460000","81.300000","kilo","47.980000","5","2","47","3","0.617000","80.190000","","7.010000","12.050000","-4.450000","-153","0.602163"
"6965","CCM","white","metal","joker","43.593594","1","1","1","1","54.390000","74.750000","zulu","31.420000","0","2","31","4","0.635000","78.250000","45.900000","6.540000","10.250000","-1.310000","-166","0.591266"
"6966","CCM","white","country","planner","61.981171","1","1","0","0","58.480000","71.540000","romeo","77.160000","2","8","35","5","0.953000","88.860000","","5.140000","12.400000","-0.610000","-110","0.102782"
"6967","Bauer","white","metal","planner","40.514544","0","1","0","1","79.400000","82.430000","quebec","65.990000","3","4","48","9","0.484000","89.020000","58.820000","7.420000","15.100000","-0.870000","-7","0.722571"
"6968","Bauer","blue","rock","quiet","38.410037","0","0","1","1","66.110000","14.620000","hotel","45.690000","1","1","23","5","0.717000","86.070000","55.280000","8.690000","13.730000","-0.730000","-87","0.666724"
"6969","Warrior","green","hip hop","hype","69.201446","0","1","0","0","69.880000","88.580000","hotel","51.600000","5","1","52","2","0.705000","82.890000","51.470000","6.690000","11.630000","-0.790000","-116","0.848753"
"6970","CCM","white","electronic","planner","20.212361","0","1","1","1","57.190000","79.090000","xray","56.790000","0","7","47","9","0.638000","77.070000","44.480000","5.820000","6.540000","-2.160000","-11","0.776706"
"6971","CCM","blue","hip hop","mentor","72.686250","0","0","0","1","58.120000","45.130000","alpha","37.690000","0","2","27","7","0.642000","67.060000","32.470000","7.370000","12.570000","-7.690000","-79","0.951503"
"6972","Bauer","white","metal","mentor","66.157414","0","0","1","1","80.070000","79.700000","whiskey","21.600000","2","4","30","3","0.859000","76.690000","44.030000","9.020000","8.050000","-1.870000","-93","0.061650"
"6973","Bauer","red","country","joker","64.327854","0","1","1","1","98.280000","61.270000","papa","19.500000","0","5","45","3","0.593000","88.700000","58.440000","5.740000","16.160000","-1.860000","-153","0.337099"
"6974","CCM","white","country","joker","44.544837","0","1","1","1","47.220000","36.080000","hotel","91.240000","2","6","29","2","0.719000","80.490000","48.590000","7.630000","9.570000","-2.210000","-100","0.728179"
"6975","Sherwood","white","metal","planner","51.362659","1","1","1","0","66.380000","76.280000","hotel","35.550000","3","3","10","6","0.467000","83.930000","52.720000","7.430000","15.650000","-2.620000","-116","0.667907"
"6976","CCM","black","hip hop","quiet","27.354647","0","0","1","1","75.010000","79.650000","juliett","72.620000","2","7","48","3","0.666000","78.730000","46.480000","9.640000","13.570000","-2.350000","-161","0.712146"
"6977","Sherwood","white","country","joker","44.715300","0","0","1","1","87.770000","63.860000","lima","38.090000","1","2","46","6","0.978000","80.660000","48.790000","4.730000","16.480000","-2.950000","-174","0.374212"
"6978","Sherwood","black","country","joker","46.768839","0","1","1","1","76.770000","96.750000","india","89.060000","0","1","12","4","0.798000","85.950000","55.140000","7.210000","9.490000","-2.320000","-120","0.397328"
"6979","Bauer","white","country","quiet","55.811591","0","1","0","1","76.250000","61.140000","tango","51.220000","2","2","27","4","0.452000","89.100000","58.920000","7.090000","12.400000","-5.600000","-175","0.302045"
"6980","Sherwood","white","country","mentor","33.641973","0","0","1","0","53.940000","69.080000","lima","55.580000","3","3","54","5","0.778000","84.660000","53.590000","7.850000","12.090000","-3.160000","-129","0.240971"
"6981","Warrior","blue","country","planner","68.193370","1","0","0","0","55.230000","33.020000","lima","78.680000","0","7","46","6","0.724000","81.520000","49.820000","8.440000","13.890000","-4.390000","-74","0.261599"
"6982","Bauer","white","metal","joker","51.643588","0","0","0","1","51.000000","59.660000","papa","45.530000","2","6","44","9","0.788000","89.190000","59.030000","5.100000","17.260000","-3.050000","-24","0.727451"
"6983","Warrior","white","country","planner","36.929583","0","0","1","1","99.000000","30.460000","charlie","55.110000","4","2","51","8","0.938000","86.760000","56.110000","8.250000","6.340000","-4.800000","-64","0.144763"
"6984","CCM","black","metal","planner","73.389639","0","0","0","1","50.230000","80.010000","bravo","42.630000","5","6","39","4","0.473000","80.340000","48.410000","9.360000","8.190000","-0.730000","-104","0.569365"
"6985","Bauer","black","metal","joker","40.552615","0","1","1","0","62.210000","69.960000","alpha","62.970000","3","3","20","5","0.613000","84.430000","53.320000","6.160000","6.490000","-2.820000","-128","0.929841"
"6986","Bauer","black","country","quiet","52.134695","0","1","1","1","67.560000","71.080000","kilo","66.800000","4","2","44","4","0.723000","78.930000","46.720000","6.120000","10.330000","-6.000000","-128","0.863451"
"6987","Warrior","black","country","joker","24.360818","0","1","0","0","58.250000","82.180000","delta","27.280000","3","3","18","7","0.902000","81.410000","49.690000","6.370000","10.890000","-2.780000","-83","0.181909"
"6988","CCM","black","country","hype","76.563853","1","1","1","1","74.250000","44.560000","charlie","68.590000","0","6","44","7","0.400000","88.950000","58.740000","7.840000","13.560000","-1.410000","-36","0.651567"
"6989","Sherwood","green","rock","planner","38.237974","0","1","1","0","87.440000","71.790000","yankee","60.710000","4","8","36","9","0.991000","70.050000","36.060000","6.290000","17.150000","-7.940000","-126","0.984065"
"6990","True","black","country","planner","25.043191","1","1","1","1","97.490000","67.180000","india","32.800000","0","8","17","2","0.398000","84.780000","53.740000","5.780000","6.900000","-2.240000","-126","0.387292"
"6991","CCM","blue","metal","mentor","47.497514","0","1","0","1","51.840000","62.100000","charlie","48.370000","5","6","16","4","0.812000","90.310000","60.370000","7.270000","15.940000","-2.400000","-75","0.655456"
"6992","Warrior","white","pop","quiet","54.803726","0","1","1","1","83.490000","30.920000","hotel","43.500000","5","6","5","6","0.401000","79.670000","47.600000","9.580000","6.040000","-2.440000","-170","0.143403"
"6993","Sherwood","black","electronic","hype","53.102156","0","0","1","1","58.110000","48.530000","echo","27.830000","3","4","8","5","0.516000","83.740000","52.490000","6.800000","13.730000","-1.610000","-111","0.348925"
"6994","CCM","black","electronic","quiet","61.568756","0","1","0","1","96.030000","63.970000","uniform","52.490000","1","4","45","7","0.388000","70.400000","36.480000","8.950000","12.920000","-4.080000","-15","0.007031"
"6995","True","black","rock","hype","72.074973","1","1","1","1","75.760000","36.270000","uniform","39.910000","3","3","1","4","0.743000","82.240000","50.690000","8.610000","16.390000","-1.340000","-156","0.022866"
"6996","CCM","black","country","joker","40.564888","0","0","1","1","65.910000","65.300000","papa","88.910000","4","3","32","4","0.552000","80.060000","48.070000","7.080000","4.260000","-4.000000","-173","0.332363"
"6997","True","red","country","hype","44.262140","0","0","0","1","48.270000","25.850000","delta","74.270000","1","8","1","3","0.972000","72.170000","38.600000","7.010000","13.130000","-1.260000","-166","0.151301"
"6998","Bauer","green","country","joker","63.868755","0","1","0","1","99.650000","42.660000","zulu","71.310000","5","3","7","3","0.542000","80.780000","48.940000","7.430000","7.430000","-1.810000","-71","0.224607"
"6999","Warrior","red","metal","joker","44.234249","0","0","0","0","87.880000","80.540000","sierra","94.770000","5","1","1","5","0.897000","78.750000","46.500000","8.150000","12.330000","-2.210000","-148","0.474925"
"7000","True","black","country","planner","48.558387","0","1","1","1","80.400000","57.750000","hotel","71.470000","4","8","39","4","0.634000","66.020000","31.220000","6.070000","9.720000","-2.350000","-26","0.964966"
"7001","Warrior","black","country","joker","","1","1","1","1","55.980000","63.030000","golf","47.350000","0","2","34","7","0.403000","77.190000","44.630000","6.890000","4.190000","-2.250000","-46","0.876377"
"7002","Bauer","blue","country","quiet","61.001283","0","0","1","1","79.220000","18.630000","zulu","62.690000","1","3","26","7","0.696000","79.860000","47.830000","8.580000","10.880000","-1.670000","-113","0.501659"
"7003","Bauer","black","rock","joker","40.607519","0","1","1","0","46.920000","76.790000","mike","55.100000","0","1","20","5","0.700000","81.070000","49.280000","7.960000","10.940000","-2.660000","-156","0.176837"
"7004","Warrior","black","pop","mentor","61.480217","0","1","0","1","61.050000","51.750000","quebec","83.580000","2","1","45","3","0.528000","80.020000","48.020000","6.970000","4.470000","-3.690000","-175","0.927259"
"7005","Bauer","white","country","joker","36.956110","0","0","1","1","97.800000","69.140000","romeo","71.520000","1","7","34","7","0.789000","79.570000","47.480000","7.980000","17.780000","-1.100000","-66","0.189574"
"7006","True","black","country","hype","","0","0","1","1","96.700000","25.590000","echo","20.040000","5","4","23","1","0.834000","92.930000","63.520000","7.030000","14.020000","-0.160000","-40","0.835636"
"7007","CCM","black","pop","hype","46.304733","0","1","1","1","68.850000","26.790000","papa","26.490000","4","6","40","3","0.585000","92.190000","","8.960000","12.730000","-2.640000","-133","0.333948"
"7008","CCM","white","rock","quiet","55.695748","0","1","1","0","90.600000","42.410000","romeo","55.490000","0","4","36","6","0.597000","75.860000","43.030000","8.030000","9.290000","-0.750000","-173","0.518046"
"7009","Bauer","white","electronic","hype","","0","1","1","0","57.410000","41.930000","bravo","50.600000","0","6","49","6","0.493000","82.400000","50.880000","8.030000","11.500000","-1.970000","-11","0.399930"
"7010","Bauer","white","electronic","hype","48.849108","0","0","1","1","80.080000","68.580000","mike","76.160000","1","2","22","3","0.854000","87.230000","56.680000","7.240000","5.780000","-0.690000","-8","0.249562"
"7011","Sherwood","black","hip hop","joker","38.356890","1","0","0","1","53.970000","36.800000","papa","70.920000","2","3","18","4","0.894000","73.850000","40.620000","9.110000","10.200000","-2.710000","-13","0.358690"
"7012","Warrior","black","hip hop","quiet","42.895448","0","0","1","1","53.280000","83.170000","xray","56.180000","0","5","3","2","0.464000","71.780000","38.140000","7.350000","6.360000","-2.500000","-35","0.696219"
"7013","Warrior","black","metal","quiet","48.528465","0","1","1","0","92.260000","43.390000","oscar","37.580000","1","6","45","5","0.415000","78.040000","45.650000","5.530000","15.470000","-1.330000","-22","0.779187"
"7014","Sherwood","black","electronic","joker","56.192783","0","1","1","1","82.660000","69.870000","sierra","51.010000","2","3","17","9","0.444000","68.050000","33.660000","7.220000","15.630000","-3.290000","-156","0.486463"
"7015","Bauer","white","rock","joker","50.337158","0","1","0","1","78.420000","86.950000","india","60.520000","3","2","41","9","0.525000","86.130000","55.360000","5.750000","6.400000","-3.180000","-87","0.358430"
"7016","Bauer","black","pop","hype","19.162023","0","0","0","1","97.340000","51.920000","quebec","81.470000","0","7","46","7","0.441000","80.200000","48.240000","7.890000","11.290000","-0.660000","-13","0.754440"
"7017","CCM","black","rock","joker","25.734802","1","1","1","1","68.700000","66.580000","yankee","18.110000","0","5","46","4","0.404000","83.050000","51.660000","8.860000","4.860000","-2.550000","-173","0.650395"
"7018","CCM","blue","electronic","joker","","0","0","1","1","49.430000","21.700000","lima","89.830000","2","4","10","10","0.728000","87.140000","56.570000","4.960000","5.710000","-2.020000","-180","0.314846"
"7019","Bauer","white","country","hype","44.454590","0","0","1","0","46.470000","68.840000","zulu","25.150000","0","3","3","7","0.596000","85.640000","54.770000","7.820000","5.670000","-7.300000","-31","0.212372"
"7020","CCM","white","electronic","planner","65.092592","0","0","1","1","58.640000","72.970000","romeo","64.910000","3","7","4","2","0.670000","73.920000","40.700000","8.810000","13.370000","-1.840000","-61","0.127497"
"7021","CCM","black","hip hop","hype","57.859717","0","1","1","1","57.520000","53.410000","victor","87.450000","1","5","21","5","0.511000","88.590000","","8.500000","10.760000","-3.290000","-46","0.905968"
"7022","Bauer","black","metal","hype","87.922328","0","0","1","1","57.140000","84.250000","delta","39.200000","0","7","3","3","0.963000","73.770000","40.520000","8.720000","14.700000","-1.630000","-16","0.081725"
"7023","Warrior","black","metal","hype","55.872153","0","0","0","1","78.040000","31.190000","hotel","72.330000","1","4","29","3","0.930000","85.770000","","6.780000","14.280000","-5.340000","-106","0.214728"
"7024","CCM","green","rock","planner","58.394886","0","1","1","0","82.810000","76.760000","tango","20.230000","3","3","15","7","0.383000","84.840000","53.810000","4.850000","11.140000","-0.770000","-125","0.454318"
"7025","CCM","white","pop","joker","36.735884","0","0","1","1","89.090000","57.620000","echo","23.160000","0","8","15","6","0.635000","81.840000","50.210000","5.940000","10.910000","-5.720000","-134","0.424100"
"7026","Warrior","black","pop","hype","43.464301","1","1","1","1","50.280000","94.450000","golf","9.460000","3","8","11","5","0.476000","75.440000","42.530000","5.930000","10.280000","-4.840000","-44","0.496453"
"7027","CCM","blue","electronic","planner","21.771447","0","1","1","0","93.460000","82.770000","hotel","77.040000","1","2","31","0","0.465000","88.900000","58.680000","7.480000","15.220000","-3.260000","-143","0.865901"
"7028","Warrior","red","hip hop","mentor","64.956990","0","1","0","0","75.080000","76.660000","yankee","36.690000","5","7","29","5","0.689000","66.300000","31.560000","8.930000","15.790000","-3.220000","-162","0.983570"
"7029","Warrior","black","electronic","mentor","62.713093","0","0","0","0","84.480000","88.190000","whiskey","52.670000","4","1","53","7","0.382000","74.950000","41.940000","5.800000","14.940000","-3.840000","-37","0.886725"
"7030","Bauer","white","hip hop","quiet","58.462070","0","1","1","1","81.290000","51.970000","juliett","34.700000","2","5","32","8","0.601000","89.300000","59.160000","6.310000","10.350000","-4.550000","-65","0.281189"
"7031","Bauer","white","pop","joker","47.225863","0","1","1","1","74.130000","52.480000","bravo","43.650000","0","6","3","9","0.901000","89.350000","59.220000","4.650000","4.410000","-0.700000","-127","0.198253"
"7032","Bauer","white","pop","planner","42.715261","0","1","1","0","54.650000","77.740000","juliett","70.730000","2","3","20","11","0.888000","79.110000","46.930000","7.060000","4.970000","-1.210000","-45","0.249778"
"7033","True","black","pop","joker","50.925778","0","0","0","1","95.950000","18.810000","victor","46.340000","3","8","27","3","0.932000","75.590000","42.710000","6.340000","10.470000","-2.210000","-22","0.930515"
"7034","CCM","black","pop","joker","37.454680","1","0","1","1","59.310000","67.420000","juliett","47.970000","2","7","27","7","0.846000","80.130000","48.160000","8.700000","4.460000","-1.090000","-37","0.417865"
"7035","CCM","white","country","hype","53.018298","0","1","1","1","85.730000","42.640000","zulu","51.090000","1","2","30","3","0.650000","76.810000","44.170000","7.630000","9.840000","-1.360000","-32","0.656345"
"7036","CCM","white","hip hop","joker","38.271874","0","1","0","0","71.320000","79.300000","foxtrot","8.230000","3","3","11","2","0.522000","83.460000","52.150000","7.650000","14.100000","-0.970000","-83","0.887350"
"7037","CCM","white","pop","joker","85.915024","0","0","0","0","74.540000","88.770000","lima","68.270000","4","6","17","3","0.393000","83.180000","51.820000","5.730000","8.760000","-2.070000","-75","0.087081"
"7038","CCM","white","electronic","joker","42.279566","1","0","1","1","47.280000","47.060000","yankee","65.550000","3","4","10","6","0.812000","76.150000","43.380000","8.190000","13.240000","-2.850000","-84","0.966075"
"7039","CCM","blue","metal","joker","44.814872","1","0","1","1","79.150000","55.960000","juliett","37.090000","5","1","14","6","0.991000","78.180000","45.820000","6.800000","5.410000","-3.460000","-51","0.410391"
"7040","Bauer","blue","rock","hype","32.251367","1","0","1","1","46.490000","60.820000","bravo","79.070000","3","1","38","4","0.816000","74.610000","41.530000","8.110000","14.270000","-6.400000","-8","0.624586"
"7041","Bauer","green","rock","quiet","68.819270","1","0","1","0","85.970000","51.380000","romeo","81.350000","4","6","31","4","0.578000","79.310000","47.170000","5.000000","7.770000","-1.120000","-112","0.101132"
"7042","Warrior","white","rock","quiet","54.904773","0","1","1","0","80.810000","42.690000","juliett","79.830000","3","3","3","5","0.960000","78.110000","45.730000","7.500000","5.140000","-7.930000","-11","0.683351"
"7043","Warrior","blue","hip hop","joker","50.753168","1","0","1","1","62.940000","36.210000","xray","81.800000","2","6","9","0","1.000000","78.430000","","7.430000","8.490000","-5.210000","-53","0.684127"
"7044","Bauer","red","metal","planner","30.990025","0","0","0","1","86.660000","64.850000","tango","28.000000","4","5","50","6","0.542000","81.250000","49.500000","9.070000","5.830000","-1.150000","-13","0.371093"
"7045","Bauer","white","hip hop","joker","39.342546","0","0","1","0","92.310000","44.760000","bravo","65.760000","4","1","48","1","0.623000","81.340000","49.610000","9.050000","10.340000","-0.680000","-37","0.190652"
"7046","True","black","country","quiet","56.364244","0","0","1","0","49.260000","74.080000","oscar","66.620000","0","8","55","3","0.568000","77.290000","44.750000","7.590000","15.040000","-1.620000","-103","0.788600"
"7047","Bauer","blue","electronic","quiet","55.932557","0","1","1","0","89.450000","53.230000","xray","49.040000","5","2","52","2","0.858000","75.570000","42.680000","8.210000","13.550000","-0.370000","-157","0.982130"
"7048","CCM","black","rock","joker","88.275161","0","0","0","1","95.430000","51.320000","tango","66.060000","5","4","42","6","0.409000","77.310000","44.770000","5.060000","4.790000","-3.170000","-13","0.135565"
"7049","CCM","black","rock","mentor","56.949621","0","1","1","0","84.660000","61.090000","charlie","73.160000","4","8","16","5","0.387000","74.910000","41.890000","9.350000","14.740000","-2.260000","-130","0.653779"
"7050","Warrior","blue","country","mentor","68.984325","0","1","1","1","67.130000","63.750000","tango","50.450000","2","8","46","7","0.504000","70.810000","36.970000","6.730000","13.370000","-0.530000","-5","0.825578"
